"id","municipio","nombre_municipio","distrito","nombre_distrito","distrito_federal"
1,1,Acuitzio,19,Tacambaro ,11
2,1,Acuitzio,19,Tacambaro ,11
3,1,Acuitzio,19,Tacambaro ,11
4,1,Acuitzio,19,Tacambaro ,11
5,1,Acuitzio,19,Tacambaro ,11
6,1,Acuitzio,19,Tacambaro ,11
7,1,Acuitzio,19,Tacambaro ,11
8,1,Acuitzio,19,Tacambaro ,11
9,1,Acuitzio,19,Tacambaro ,11
10,1,Acuitzio,19,Tacambaro ,11
11,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
12,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
13,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
14,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
15,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
16,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
17,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
18,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
19,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
20,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
22,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
23,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
25,2,Aguililla,21,Coalcoman de Vazquez Pallares,2
26,3,Alvaro Obregón,8,Tarimbaro,6
27,3,Alvaro Obregón,8,Tarimbaro,6
28,3,Alvaro Obregón,8,Tarimbaro,6
29,3,Alvaro Obregón,8,Tarimbaro,6
30,3,Alvaro Obregón,8,Tarimbaro,6
31,3,Alvaro Obregón,8,Tarimbaro,6
32,3,Alvaro Obregón,8,Tarimbaro,6
33,3,Alvaro Obregón,8,Tarimbaro,6
34,3,Alvaro Obregón,8,Tarimbaro,6
35,3,Alvaro Obregón,8,Tarimbaro,6
36,3,Alvaro Obregón,8,Tarimbaro,6
37,3,Alvaro Obregón,8,Tarimbaro,6
38,4,Angamacutiro,1,La Piedad,5
39,4,Angamacutiro,1,La Piedad,5
40,4,Angamacutiro,1,La Piedad,5
41,4,Angamacutiro,1,La Piedad,5
42,4,Angamacutiro,1,La Piedad,5
43,4,Angamacutiro,1,La Piedad,5
44,4,Angamacutiro,1,La Piedad,5
45,4,Angamacutiro,1,La Piedad,5
46,4,Angamacutiro,1,La Piedad,5
47,4,Angamacutiro,1,La Piedad,5
48,4,Angamacutiro,1,La Piedad,5
49,4,Angamacutiro,1,La Piedad,5
50,4,Angamacutiro,1,La Piedad,5
51,4,Angamacutiro,1,La Piedad,5
52,5,Angangueo,13, Zitacuaro,3
53,5,Angangueo,13, Zitacuaro,3
54,5,Angangueo,13, Zitacuaro,3
55,5,Angangueo,13, Zitacuaro,3
56,5,Angangueo,13, Zitacuaro,3
57,5,Angangueo,13, Zitacuaro,3
58,6,Apatzingan,23,Apatzingan ,2
59,6,Apatzingan,23,Apatzingan ,2
60,6,Apatzingan,23,Apatzingan ,2
61,6,Apatzingan,23,Apatzingan ,2
62,6,Apatzingan,23,Apatzingan ,2
63,6,Apatzingan,23,Apatzingan ,2
64,6,Apatzingan,23,Apatzingan ,2
65,6,Apatzingan,23,Apatzingan ,2
66,6,Apatzingan,23,Apatzingan ,2
67,6,Apatzingan,23,Apatzingan ,2
68,6,Apatzingan,23,Apatzingan ,2
69,6,Apatzingan,23,Apatzingan ,2
70,6,Apatzingan,23,Apatzingan ,2
71,6,Apatzingan,23,Apatzingan ,2
72,6,Apatzingan,23,Apatzingan ,2
73,6,Apatzingan,23,Apatzingan ,2
74,6,Apatzingan,23,Apatzingan ,2
75,6,Apatzingan,23,Apatzingan ,2
76,6,Apatzingan,23,Apatzingan ,2
77,6,Apatzingan,23,Apatzingan ,2
78,6,Apatzingan,23,Apatzingan ,2
79,6,Apatzingan,23,Apatzingan ,2
80,6,Apatzingan,23,Apatzingan ,2
81,6,Apatzingan,23,Apatzingan ,2
82,6,Apatzingan,23,Apatzingan ,2
83,6,Apatzingan,23,Apatzingan ,2
84,6,Apatzingan,23,Apatzingan ,2
85,6,Apatzingan,23,Apatzingan ,2
86,6,Apatzingan,23,Apatzingan ,2
87,6,Apatzingan,23,Apatzingan ,2
88,6,Apatzingan,23,Apatzingan ,2
89,6,Apatzingan,23,Apatzingan ,2
90,6,Apatzingan,23,Apatzingan ,2
91,6,Apatzingan,23,Apatzingan ,2
92,6,Apatzingan,23,Apatzingan ,2
93,6,Apatzingan,23,Apatzingan ,2
94,6,Apatzingan,23,Apatzingan ,2
95,6,Apatzingan,23,Apatzingan ,2
96,6,Apatzingan,23,Apatzingan ,2
97,6,Apatzingan,23,Apatzingan ,2
98,6,Apatzingan,23,Apatzingan ,2
99,6,Apatzingan,23,Apatzingan ,2
100,6,Apatzingan,23,Apatzingan ,2
101,6,Apatzingan,23,Apatzingan ,2
102,6,Apatzingan,23,Apatzingan ,2
103,6,Apatzingan,23,Apatzingan ,2
104,6,Apatzingan,23,Apatzingan ,2
105,6,Apatzingan,23,Apatzingan ,2
106,6,Apatzingan,23,Apatzingan ,2
107,6,Apatzingan,23,Apatzingan ,2
108,6,Apatzingan,23,Apatzingan ,2
109,6,Apatzingan,23,Apatzingan ,2
110,6,Apatzingan,23,Apatzingan ,2
111,6,Apatzingan,23,Apatzingan ,2
112,6,Apatzingan,23,Apatzingan ,2
113,6,Apatzingan,23,Apatzingan ,2
114,6,Apatzingan,23,Apatzingan ,2
115,6,Apatzingan,23,Apatzingan ,2
116,6,Apatzingan,23,Apatzingan ,2
117,6,Apatzingan,23,Apatzingan ,2
118,6,Apatzingan,23,Apatzingan ,2
119,6,Apatzingan,23,Apatzingan ,2
120,6,Apatzingan,23,Apatzingan ,2
121,6,Apatzingan,23,Apatzingan ,2
122,6,Apatzingan,23,Apatzingan ,2
123,6,Apatzingan,23,Apatzingan ,2
124,6,Apatzingan,23,Apatzingan ,2
125,6,Apatzingan,23,Apatzingan ,2
126,6,Apatzingan,23,Apatzingan ,2
127,6,Apatzingan,23,Apatzingan ,2
128,6,Apatzingan,23,Apatzingan ,2
129,6,Apatzingan,23,Apatzingan ,2
130,6,Apatzingan,23,Apatzingan ,2
131,6,Apatzingan,23,Apatzingan ,2
132,7,Aporo,3,Maravatio ,3
133,7,Aporo,3,Maravatio ,3
134,7,Aporo,3,Maravatio ,3
135,7,Aporo,3,Maravatio ,3
136,8,Aquila,21,Coalcoman de Vazquez Pallares,2
137,8,Aquila,21,Coalcoman de Vazquez Pallares,2
138,8,Aquila,21,Coalcoman de Vazquez Pallares,2
139,8,Aquila,21,Coalcoman de Vazquez Pallares,2
140,8,Aquila,21,Coalcoman de Vazquez Pallares,2
141,8,Aquila,21,Coalcoman de Vazquez Pallares,2
142,8,Aquila,21,Coalcoman de Vazquez Pallares,2
143,8,Aquila,21,Coalcoman de Vazquez Pallares,2
144,8,Aquila,21,Coalcoman de Vazquez Pallares,2
145,8,Aquila,21,Coalcoman de Vazquez Pallares,2
146,8,Aquila,21,Coalcoman de Vazquez Pallares,2
147,8,Aquila,21,Coalcoman de Vazquez Pallares,2
148,8,Aquila,21,Coalcoman de Vazquez Pallares,2
149,9,Ario,19,Tacambaro ,11
150,9,Ario,19,Tacambaro ,11
151,9,Ario,19,Tacambaro ,11
152,9,Ario,19,Tacambaro ,11
153,9,Ario,19,Tacambaro ,11
154,9,Ario,19,Tacambaro ,11
155,9,Ario,19,Tacambaro ,11
156,9,Ario,19,Tacambaro ,11
157,9,Ario,19,Tacambaro ,11
158,9,Ario,19,Tacambaro ,11
159,9,Ario,19,Tacambaro ,11
160,9,Ario,19,Tacambaro ,11
161,9,Ario,19,Tacambaro ,11
162,9,Ario,19,Tacambaro ,11
163,9,Ario,19,Tacambaro ,11
164,9,Ario,19,Tacambaro ,11
165,9,Ario,19,Tacambaro ,11
166,9,Ario,19,Tacambaro ,11
167,9,Ario,19,Tacambaro ,11
168,9,Ario,19,Tacambaro ,11
169,9,Ario,19,Tacambaro ,11
170,10,Arteaga,22,Mugica,1
171,10,Arteaga,22,Mugica,1
172,10,Arteaga,22,Mugica,1
173,10,Arteaga,22,Mugica,1
174,10,Arteaga,22,Mugica,1
175,10,Arteaga,22,Mugica,1
176,10,Arteaga,22,Mugica,1
177,10,Arteaga,22,Mugica,1
178,10,Arteaga,22,Mugica,1
179,10,Arteaga,22,Mugica,1
180,10,Arteaga,22,Mugica,1
181,10,Arteaga,22,Mugica,1
182,10,Arteaga,22,Mugica,1
183,10,Arteaga,22,Mugica,1
184,11,Briseñas,4,Jiquilpan ,4
185,11,Briseñas,4,Jiquilpan ,4
186,11,Briseñas,4,Jiquilpan ,4
187,11,Briseñas,4,Jiquilpan ,4
188,11,Briseñas,4,Jiquilpan ,4
189,11,Briseñas,4,Jiquilpan ,4
190,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
191,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
192,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
193,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
194,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
195,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
196,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
197,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
198,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
199,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
200,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
201,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
202,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
203,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
204,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
205,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
206,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
207,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
208,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
209,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
210,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
211,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
212,12,Buenavista,21,Coalcoman de Vazquez Pallares,2
213,13,Caracuaro,18,Huetamo ,11
214,13,Caracuaro,18,Huetamo ,11
215,13,Caracuaro,18,Huetamo ,11
216,13,Caracuaro,18,Huetamo ,11
217,13,Caracuaro,18,Huetamo ,11
218,13,Caracuaro,18,Huetamo ,11
219,13,Caracuaro,18,Huetamo ,11
220,13,Caracuaro,18,Huetamo ,11
221,13,Caracuaro,18,Huetamo ,11
222,13,Caracuaro,18,Huetamo ,11
223,13,Caracuaro,18,Huetamo ,11
224,13,Caracuaro,18,Huetamo ,11
225,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
226,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
227,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
228,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
229,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
230,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
231,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
232,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
233,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
234,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
235,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
236,14,Coahuayana,21,Coalcoman de Vazquez Pallares,2
237,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
238,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
239,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
240,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
241,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
242,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
244,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
245,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
246,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
247,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
248,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
249,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
250,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
251,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
252,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
254,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
255,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
256,15,Coalcoman de Vazquez Pallares,21,Coalcoman de Vazquez Pallares,2
257,16,Coeneo,5,Paracho ,7
258,16,Coeneo,5,Paracho ,7
259,16,Coeneo,5,Paracho ,7
260,16,Coeneo,5,Paracho ,7
261,16,Coeneo,5,Paracho ,7
262,16,Coeneo,5,Paracho ,7
263,16,Coeneo,5,Paracho ,7
264,16,Coeneo,5,Paracho ,7
265,16,Coeneo,5,Paracho ,7
266,16,Coeneo,5,Paracho ,7
267,16,Coeneo,5,Paracho ,7
268,16,Coeneo,5,Paracho ,7
269,16,Coeneo,5,Paracho ,7
270,16,Coeneo,5,Paracho ,7
271,16,Coeneo,5,Paracho ,7
272,16,Coeneo,5,Paracho ,7
273,16,Coeneo,5,Paracho ,7
274,16,Coeneo,5,Paracho ,7
275,16,Coeneo,5,Paracho ,7
276,16,Coeneo,5,Paracho ,7
277,16,Coeneo,5,Paracho ,7
278,16,Coeneo,5,Paracho ,7
279,16,Coeneo,5,Paracho ,7
280,16,Coeneo,5,Paracho ,7
281,16,Coeneo,5,Paracho ,7
282,16,Coeneo,5,Paracho ,7
283,16,Coeneo,5,Paracho ,7
284,16,Coeneo,5,Paracho ,7
285,16,Coeneo,5,Paracho ,7
286,17,Contepec,3,Maravatio ,3
287,17,Contepec,3,Maravatio ,3
288,17,Contepec,3,Maravatio ,3
289,17,Contepec,3,Maravatio ,3
290,17,Contepec,3,Maravatio ,3
291,17,Contepec,3,Maravatio ,3
292,17,Contepec,3,Maravatio ,3
293,17,Contepec,3,Maravatio ,3
294,17,Contepec,3,Maravatio ,3
295,17,Contepec,3,Maravatio ,3
296,17,Contepec,3,Maravatio ,3
297,17,Contepec,3,Maravatio ,3
298,17,Contepec,3,Maravatio ,3
299,18,Copandaro,8,Tarimbaro,6
300,18,Copandaro,8,Tarimbaro,6
301,18,Copandaro,8,Tarimbaro,6
302,18,Copandaro,8,Tarimbaro,6
303,18,Copandaro,8,Tarimbaro,6
304,18,Copandaro,8,Tarimbaro,6
305,19,Cotija,9,Los Reyes ,4
306,19,Cotija,9,Los Reyes ,4
307,19,Cotija,9,Los Reyes ,4
308,19,Cotija,9,Los Reyes ,4
309,19,Cotija,9,Los Reyes ,4
310,19,Cotija,9,Los Reyes ,4
311,19,Cotija,9,Los Reyes ,4
312,19,Cotija,9,Los Reyes ,4
313,19,Cotija,9,Los Reyes ,4
314,19,Cotija,9,Los Reyes ,4
315,19,Cotija,9,Los Reyes ,4
316,19,Cotija,9,Los Reyes ,4
317,19,Cotija,9,Los Reyes ,4
318,19,Cotija,9,Los Reyes ,4
319,19,Cotija,9,Los Reyes ,4
320,19,Cotija,9,Los Reyes ,4
321,19,Cotija,9,Los Reyes ,4
322,19,Cotija,9,Los Reyes ,4
323,19,Cotija,9,Los Reyes ,4
324,20,Cuitzeo,8,Tarimbaro,6
325,20,Cuitzeo,8,Tarimbaro,6
326,20,Cuitzeo,8,Tarimbaro,6
327,20,Cuitzeo,8,Tarimbaro,6
328,20,Cuitzeo,8,Tarimbaro,6
329,20,Cuitzeo,8,Tarimbaro,6
330,20,Cuitzeo,8,Tarimbaro,6
331,20,Cuitzeo,8,Tarimbaro,6
332,20,Cuitzeo,8,Tarimbaro,6
333,20,Cuitzeo,8,Tarimbaro,6
334,20,Cuitzeo,8,Tarimbaro,6
335,20,Cuitzeo,8,Tarimbaro,6
336,20,Cuitzeo,8,Tarimbaro,6
337,20,Cuitzeo,8,Tarimbaro,6
338,20,Cuitzeo,8,Tarimbaro,6
339,20,Cuitzeo,8,Tarimbaro,6
340,21,Charapan,5,Paracho ,7
341,21,Charapan,5,Paracho ,7
342,21,Charapan,5,Paracho ,7
343,21,Charapan,5,Paracho ,7
344,21,Charapan,5,Paracho ,7
345,21,Charapan,5,Paracho ,7
346,22,Charo,8,Tarimbaro,6
347,22,Charo,8,Tarimbaro,6
348,22,Charo,8,Tarimbaro,6
349,22,Charo,8,Tarimbaro,6
350,22,Charo,8,Tarimbaro,6
351,22,Charo,8,Tarimbaro,6
352,22,Charo,8,Tarimbaro,6
353,22,Charo,8,Tarimbaro,6
354,22,Charo,8,Tarimbaro,6
355,22,Charo,8,Tarimbaro,6
356,22,Charo,8,Tarimbaro,6
357,22,Charo,8,Tarimbaro,6
358,22,Charo,8,Tarimbaro,6
359,22,Charo,8,Tarimbaro,6
360,22,Charo,8,Tarimbaro,6
361,23,Chavinda,9,Los Reyes ,4
362,23,Chavinda,9,Los Reyes ,4
363,23,Chavinda,9,Los Reyes ,4
364,23,Chavinda,9,Los Reyes ,4
365,23,Chavinda,9,Los Reyes ,4
366,23,Chavinda,9,Los Reyes ,4
367,23,Chavinda,9,Los Reyes ,4
368,23,Chavinda,9,Los Reyes ,4
369,23,Chavinda,9,Los Reyes ,4
370,23,Chavinda,9,Los Reyes ,4
371,23,Chavinda,9,Los Reyes ,4
372,24,Cheran,5,Paracho ,7
373,24,Cheran,5,Paracho ,7
374,24,Cheran,5,Paracho ,7
375,24,Cheran,5,Paracho ,7
376,24,Cheran,5,Paracho ,7
377,24,Cheran,5,Paracho ,7
378,24,Cheran,5,Paracho ,7
379,24,Cheran,5,Paracho ,7
380,25,Chilchota,5,Paracho ,7
381,25,Chilchota,5,Paracho ,7
382,25,Chilchota,5,Paracho ,7
383,25,Chilchota,5,Paracho ,7
384,25,Chilchota,5,Paracho ,7
385,25,Chilchota,5,Paracho ,7
386,25,Chilchota,5,Paracho ,7
387,25,Chilchota,5,Paracho ,7
388,25,Chilchota,5,Paracho ,7
389,25,Chilchota,5,Paracho ,7
390,25,Chilchota,5,Paracho ,7
391,25,Chilchota,5,Paracho ,7
392,25,Chilchota,5,Paracho ,7
393,25,Chilchota,5,Paracho ,7
394,25,Chilchota,5,Paracho ,7
395,25,Chilchota,5,Paracho ,7
396,25,Chilchota,5,Paracho ,7
397,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
398,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
399,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
400,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
401,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
402,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
403,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
404,26,Chinicuila,21,Coalcoman de Vazquez Pallares,2
405,27,Chucandiro,2,Puruandiro,7
406,27,Chucandiro,2,Puruandiro,7
407,27,Chucandiro,2,Puruandiro,7
408,27,Chucandiro,2,Puruandiro,7
409,27,Chucandiro,2,Puruandiro,7
410,27,Chucandiro,2,Puruandiro,7
411,28,Churintzio,1,La Piedad,5
412,28,Churintzio,1,La Piedad,5
413,28,Churintzio,1,La Piedad,5
414,28,Churintzio,1,La Piedad,5
416,28,Churintzio,1,La Piedad,5
417,28,Churintzio,1,La Piedad,5
418,28,Churintzio,1,La Piedad,5
419,28,Churintzio,1,La Piedad,5
420,29,Churumuco,22,Mugica,1
421,29,Churumuco,22,Mugica,1
422,29,Churumuco,22,Mugica,1
423,29,Churumuco,22,Mugica,1
424,29,Churumuco,22,Mugica,1
425,29,Churumuco,22,Mugica,1
426,29,Churumuco,22,Mugica,1
427,29,Churumuco,22,Mugica,1
428,29,Churumuco,22,Mugica,1
429,29,Churumuco,22,Mugica,1
430,29,Churumuco,22,Mugica,1
431,29,Churumuco,22,Mugica,1
432,29,Churumuco,22,Mugica,1
433,30,Ecuandurero,1,La Piedad,5
434,30,Ecuandurero,1,La Piedad,5
435,30,Ecuandurero,1,La Piedad,5
436,30,Ecuandurero,1,La Piedad,5
437,30,Ecuandurero,1,La Piedad,5
438,30,Ecuandurero,1,La Piedad,5
439,30,Ecuandurero,1,La Piedad,5
440,30,Ecuandurero,1,La Piedad,5
441,30,Ecuandurero,1,La Piedad,5
442,30,Ecuandurero,1,La Piedad,5
443,30,Ecuandurero,1,La Piedad,5
444,30,Ecuandurero,1,La Piedad,5
445,30,Ecuandurero,1,La Piedad,5
446,31,Epitacio Huerta,3,Maravatio ,3
447,31,Epitacio Huerta,3,Maravatio ,3
448,31,Epitacio Huerta,3,Maravatio ,3
449,31,Epitacio Huerta,3,Maravatio ,3
450,31,Epitacio Huerta,3,Maravatio ,3
451,31,Epitacio Huerta,3,Maravatio ,3
452,31,Epitacio Huerta,3,Maravatio ,3
453,31,Epitacio Huerta,3,Maravatio ,3
454,31,Epitacio Huerta,3,Maravatio ,3
455,31,Epitacio Huerta,3,Maravatio ,3
456,31,Epitacio Huerta,3,Maravatio ,3
457,32,Erongaricuaro,5,Paracho ,7
458,32,Erongaricuaro,5,Paracho ,7
459,32,Erongaricuaro,5,Paracho ,7
460,32,Erongaricuaro,5,Paracho ,7
461,32,Erongaricuaro,5,Paracho ,7
462,32,Erongaricuaro,5,Paracho ,7
463,32,Erongaricuaro,5,Paracho ,7
464,32,Erongaricuaro,5,Paracho ,7
465,32,Erongaricuaro,5,Paracho ,7
466,32,Erongaricuaro,5,Paracho ,7
467,33,Gabriel Zamora,22,Mugica,1
468,33,Gabriel Zamora,22,Mugica,1
469,33,Gabriel Zamora,22,Mugica,1
470,33,Gabriel Zamora,22,Mugica,1
471,33,Gabriel Zamora,22,Mugica,1
472,33,Gabriel Zamora,22,Mugica,1
473,33,Gabriel Zamora,22,Mugica,1
474,33,Gabriel Zamora,22,Mugica,1
475,33,Gabriel Zamora,22,Mugica,1
476,33,Gabriel Zamora,22,Mugica,1
477,33,Gabriel Zamora,22,Mugica,1
478,33,Gabriel Zamora,22,Mugica,1
479,33,Gabriel Zamora,22,Mugica,1
480,34,Hidalgo,12, Hidalgo,6
481,34,Hidalgo,12, Hidalgo,6
482,34,Hidalgo,12, Hidalgo,6
483,34,Hidalgo,12, Hidalgo,6
484,34,Hidalgo,12, Hidalgo,6
485,34,Hidalgo,12, Hidalgo,6
486,34,Hidalgo,12, Hidalgo,6
487,34,Hidalgo,12, Hidalgo,6
488,34,Hidalgo,12, Hidalgo,6
489,34,Hidalgo,12, Hidalgo,6
490,34,Hidalgo,12, Hidalgo,6
491,34,Hidalgo,12, Hidalgo,6
492,34,Hidalgo,12, Hidalgo,6
493,34,Hidalgo,12, Hidalgo,6
494,34,Hidalgo,12, Hidalgo,6
495,34,Hidalgo,12, Hidalgo,6
496,34,Hidalgo,12, Hidalgo,6
497,34,Hidalgo,12, Hidalgo,6
498,34,Hidalgo,12, Hidalgo,6
499,34,Hidalgo,12, Hidalgo,6
500,34,Hidalgo,12, Hidalgo,6
501,34,Hidalgo,12, Hidalgo,6
502,34,Hidalgo,12, Hidalgo,6
503,34,Hidalgo,12, Hidalgo,6
504,34,Hidalgo,12, Hidalgo,6
505,34,Hidalgo,12, Hidalgo,6
506,34,Hidalgo,12, Hidalgo,6
508,34,Hidalgo,12, Hidalgo,6
509,34,Hidalgo,12, Hidalgo,6
510,34,Hidalgo,12, Hidalgo,6
511,34,Hidalgo,12, Hidalgo,6
512,34,Hidalgo,12, Hidalgo,6
513,34,Hidalgo,12, Hidalgo,6
514,34,Hidalgo,12, Hidalgo,6
515,34,Hidalgo,12, Hidalgo,6
516,34,Hidalgo,12, Hidalgo,6
517,34,Hidalgo,12, Hidalgo,6
518,34,Hidalgo,12, Hidalgo,6
519,34,Hidalgo,12, Hidalgo,6
520,34,Hidalgo,12, Hidalgo,6
521,34,Hidalgo,12, Hidalgo,6
522,34,Hidalgo,12, Hidalgo,6
523,34,Hidalgo,12, Hidalgo,6
524,34,Hidalgo,12, Hidalgo,6
525,34,Hidalgo,12, Hidalgo,6
526,34,Hidalgo,12, Hidalgo,6
527,34,Hidalgo,12, Hidalgo,6
528,34,Hidalgo,12, Hidalgo,6
529,34,Hidalgo,12, Hidalgo,6
530,34,Hidalgo,12, Hidalgo,6
531,34,Hidalgo,12, Hidalgo,6
532,34,Hidalgo,12, Hidalgo,6
533,34,Hidalgo,12, Hidalgo,6
534,34,Hidalgo,12, Hidalgo,6
535,34,Hidalgo,12, Hidalgo,6
536,34,Hidalgo,12, Hidalgo,6
537,34,Hidalgo,12, Hidalgo,6
538,34,Hidalgo,12, Hidalgo,6
539,34,Hidalgo,12, Hidalgo,6
540,34,Hidalgo,12, Hidalgo,6
541,34,Hidalgo,12, Hidalgo,6
542,34,Hidalgo,12, Hidalgo,6
543,34,Hidalgo,12, Hidalgo,6
544,34,Hidalgo,12, Hidalgo,6
545,34,Hidalgo,12, Hidalgo,6
546,34,Hidalgo,12, Hidalgo,6
547,34,Hidalgo,12, Hidalgo,6
548,34,Hidalgo,12, Hidalgo,6
549,34,Hidalgo,12, Hidalgo,6
550,34,Hidalgo,12, Hidalgo,6
551,34,Hidalgo,12, Hidalgo,6
552,34,Hidalgo,12, Hidalgo,6
557,35,La Huacana,22,Mugica,1
558,35,La Huacana,22,Mugica,1
559,35,La Huacana,22,Mugica,1
560,35,La Huacana,22,Mugica,1
561,35,La Huacana,22,Mugica,1
562,35,La Huacana,22,Mugica,1
563,35,La Huacana,22,Mugica,1
564,35,La Huacana,22,Mugica,1
565,35,La Huacana,22,Mugica,1
566,35,La Huacana,22,Mugica,1
567,35,La Huacana,22,Mugica,1
568,35,La Huacana,22,Mugica,1
569,35,La Huacana,22,Mugica,1
570,35,La Huacana,22,Mugica,1
571,35,La Huacana,22,Mugica,1
572,35,La Huacana,22,Mugica,1
573,35,La Huacana,22,Mugica,1
574,35,La Huacana,22,Mugica,1
575,35,La Huacana,22,Mugica,1
576,35,La Huacana,22,Mugica,1
577,35,La Huacana,22,Mugica,1
578,35,La Huacana,22,Mugica,1
579,35,La Huacana,22,Mugica,1
580,36,Huandacareo,2,Puruandiro,7
581,36,Huandacareo,2,Puruandiro,7
582,36,Huandacareo,2,Puruandiro,7
583,36,Huandacareo,2,Puruandiro,7
584,36,Huandacareo,2,Puruandiro,7
585,36,Huandacareo,2,Puruandiro,7
586,36,Huandacareo,2,Puruandiro,7
587,36,Huandacareo,2,Puruandiro,7
588,36,Huandacareo,2,Puruandiro,7
589,36,Huandacareo,2,Puruandiro,7
590,37,Huaniqueo,2,Puruandiro,7
591,37,Huaniqueo,2,Puruandiro,7
592,37,Huaniqueo,2,Puruandiro,7
593,37,Huaniqueo,2,Puruandiro,7
594,37,Huaniqueo,2,Puruandiro,7
595,37,Huaniqueo,2,Puruandiro,7
596,37,Huaniqueo,2,Puruandiro,7
597,37,Huaniqueo,2,Puruandiro,7
598,37,Huaniqueo,2,Puruandiro,7
599,37,Huaniqueo,2,Puruandiro,7
600,37,Huaniqueo,2,Puruandiro,7
601,38,Huetamo,18,Huetamo ,11
602,38,Huetamo,18,Huetamo ,11
603,38,Huetamo,18,Huetamo ,11
604,38,Huetamo,18,Huetamo ,11
605,38,Huetamo,18,Huetamo ,11
606,38,Huetamo,18,Huetamo ,11
607,38,Huetamo,18,Huetamo ,11
608,38,Huetamo,18,Huetamo ,11
